Date,Event,Details,Billing on,Shop name,Shop country,Shop email,Shop domain
2024-07-28 22:59:17 UTC,Store closed,,,S Chiller Floaty,CA,accmoa06@pixihouses.com,acee32-3f.myshopify.com
2024-07-28 23:41:25 UTC,Installed,,,Club Muntaner ,GB,Contact@muntaner.store,cac382-2.myshopify.com
2024-07-28 23:47:23 UTC,Uninstalled,Hard to set up or use,,Club Muntaner ,GB,Contact@muntaner.store,cac382-2.myshopify.com
2024-07-29 04:14:59 UTC,Installed,,,My Store,CA,adamkjames09@gmail.com,7bf57a-1f.myshopify.com
2024-07-29 04:55:39 UTC,Uninstalled,"",,My Store,CA,adamkjames09@gmail.com,7bf57a-1f.myshopify.com
2024-07-29 05:05:35 UTC,Uninstalled,"",,Abhishek Store [AB],IN,abhishek.paraskar5299@gmail.com,quickstart-705d25a3.myshopify.com
2024-07-29 05:42:29 UTC,Installed,,,Anaash,IN,anaash.in@gmail.com,anaash-staging.myshopify.com
2024-07-29 05:46:04 UTC,Uninstalled,"",,Anaash,IN,anaash.in@gmail.com,anaash-staging.myshopify.com
2024-07-29 06:25:14 UTC,Installed,,,Envisage fashion,IN,envisagefashionmain@gmail.com,7bc492-41.myshopify.com
2024-07-29 07:04:40 UTC,Installed,,,Narradora,IN,sv341976@gmail.com,narradora.myshopify.com
2024-07-29 07:29:25 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 34114273629,2024-08-05,ModaMajest,ES,info.modamajest@gmail.com,1596fa-27.myshopify.com
2024-07-29 07:36:58 UTC,Installed,,,Jackalo,US,hello@hellojackalo.com,jackalo.myshopify.com
2024-07-29 07:50:13 UTC,Installed,,,ANGRY PATRIK,US,cualquiercica@gmail.com,d83e6f-50.myshopify.com
2024-07-29 08:59:26 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33060553020,2024-08-05,COOSHAPE,US,yrz@joshine.cn,039e85-b2.myshopify.com
2024-07-29 10:08:04 UTC,Installed,,,Travelista™,FR,jamelazbair@outlook.fr,2704dc-d0.myshopify.com
2024-07-29 10:50:59 UTC,Installed,,,NextGenEssentials,BE,NextGenEssentials.shop@gmail.com,8c9d76-d9.myshopify.com
2024-07-29 10:55:50 UTC,Installed,,,Lovanou,FR,tracyttt9@gmail.com,5a05a9-25.myshopify.com
2024-07-29 11:31:00 UTC,Installed,,,My Store,NL,viva.moda.shopify@gmail.com,4e0819-80.myshopify.com
2024-07-29 11:36:21 UTC,Installed,,,Havenplushi,GB,support@havenplushi.com,fb1d2c-52.myshopify.com
2024-07-29 12:42:23 UTC,Uninstalled,"",,NextGenEssentials,BE,NextGenEssentials.shop@gmail.com,8c9d76-d9.myshopify.com
2024-07-29 12:46:29 UTC,Store closed,,,My Store,CA,maorleuw@gmail.com,6e91fa-44.myshopify.com
2024-07-29 13:12:50 UTC,Installed,,,EP:Tummers,NL,g.maessen@eptummers.nl,fe1450-3.myshopify.com
2024-07-29 13:14:58 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33588511051,2024-08-05,EP:Tummers,NL,g.maessen@eptummers.nl,fe1450-3.myshopify.com
2024-07-29 13:16:00 UTC,Installed,,,Trendsero,PK,truvikgroup@gmail.com,royalshawls-7838.myshopify.com
2024-07-29 13:46:51 UTC,Uninstalled,"",,EP:Tummers,NL,g.maessen@eptummers.nl,fe1450-3.myshopify.com
2024-07-29 13:46:52 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 33588511051,,EP:Tummers,NL,g.maessen@eptummers.nl,fe1450-3.myshopify.com
2024-07-29 14:06:26 UTC,Installed,,,HolyHarmony,SI,ecomaeron@gmail.com,08764d.myshopify.com
2024-07-29 14:23:23 UTC,Store closed,,,Levity,FR,levity.help@gmail.com,539c36-76.myshopify.com
2024-07-29 14:44:48 UTC,Installed,,,FLLUX,PT,digitalmoneyfest@gmail.com,a3f8ea.myshopify.com
2024-07-29 14:54:59 UTC,Uninstalled,"",,Vinzzy,GB,support@vinzzy.com,a26762-a0.myshopify.com
2024-07-29 15:01:49 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33589297483,2024-08-05,FLLUX,PT,digitalmoneyfest@gmail.com,a3f8ea.myshopify.com
2024-07-29 15:56:15 UTC,Installed,,,SUCHHEEL,ES,suchheel@gmail.com,5eb83e-04.myshopify.com
2024-07-29 16:10:28 UTC,Store closed,,,youbeds.co,GB,sgoharmcr@gmail.com,youbeds-co.myshopify.com
2024-07-29 16:13:24 UTC,Store re-opened,,,youbeds.co,GB,sgoharmcr@gmail.com,youbeds-co.myshopify.com
2024-07-29 18:21:51 UTC,Installed,,,CiaoCiao.mx,US,info@ciaociao.mx,ciaociao-mx.myshopify.com
2024-07-29 18:27:59 UTC,Uninstalled,"",,CiaoCiao.mx,US,info@ciaociao.mx,ciaociao-mx.myshopify.com
2024-07-29 21:38:34 UTC,Uninstalled,"",,Picture Perfect Kitchen Home,US,team@ppkdfl.com,ppkhfl.myshopify.com
2024-07-29 22:13:15 UTC,Store closed,,,S Chiller Floaty,CA,accmoa07@pixihouses.com,c8dfba-ab.myshopify.com
2024-07-29 23:08:23 UTC,Installed,,,The Pleasure Boss,CA,jeff@nutritionexcellence.ca,the-pleasure-boss.myshopify.com
2024-07-30 00:53:47 UTC,Installed,,,Myvoa,DE,myvoashop@gmail.com,b14f60-3.myshopify.com
2024-07-30 01:21:54 UTC,Installed,,,G-Strive,US,gstrive.manager@gmail.com,38bfd6-ec.myshopify.com
2024-07-30 01:28:56 UTC,Uninstalled,Hard to set up or use,,G-Strive,US,gstrive.manager@gmail.com,38bfd6-ec.myshopify.com
2024-07-30 01:46:14 UTC,Store closed,,,PRIEXPO,IN,priexpo.help@gmail.com,dd6a44-15.myshopify.com
2024-07-30 01:48:08 UTC,Store closed,,,Super Descuentos VT,MX,fidelth90@gmail.com,a258ca-04.myshopify.com
2024-07-30 01:48:13 UTC,Store closed,,,SWIFTSERVER,GB,info@swiftserver.shop,11a70a-83.myshopify.com
2024-07-30 02:44:38 UTC,Uninstalled,"",,Saintly,US,support@staysaintly.com,unclesamwarehouse.myshopify.com
2024-07-30 03:47:36 UTC,Installed,,,Organic Cotton Clubs,HK,customerservice@organiccottonclubs.com,a6fd5f-bb.myshopify.com
2024-07-30 03:54:47 UTC,Uninstalled,"",,Organic Cotton Clubs,HK,customerservice@organiccottonclubs.com,a6fd5f-bb.myshopify.com
2024-07-30 06:27:32 UTC,Installed,,,GreciiLooks,IN,shopify.greciilooks@gmail.com,958bd8-39.myshopify.com
2024-07-30 06:38:56 UTC,Store re-opened,,,RAISEL INFO TECHNOLOGIES PRIVATE LIMITED,IN,support@coveropolis.com,956988-4.myshopify.com
2024-07-30 07:16:01 UTC,Store closed,,,RAISEL INFO TECHNOLOGIES PRIVATE LIMITED,IN,support@coveropolis.com,956988-4.myshopify.com
2024-07-30 07:51:18 UTC,Store closed,,,S Chiller Floaty,AU,alonsoperez@safetodllers.com,10598e-55.myshopify.com
2024-07-30 09:43:01 UTC,Uninstalled,"",,My Breathing Bear™,FR,7gdyb4rtnw@privaterelay.appleid.com,f0095a-6b.myshopify.com
2024-07-30 09:56:36 UTC,Installed,,,JM LOOKS,IN,jmlooks2023@gmail.com,b03304.myshopify.com
2024-07-30 10:00:13 UTC,Store closed,,,bestjewelery,DE,bestjeweleryde@web.de,27473e.myshopify.com
2024-07-30 10:00:54 UTC,Uninstalled,"",,Pevafe,CN,zs240506@hotmail.com,17a051-9d.myshopify.com
2024-07-30 10:01:57 UTC,Uninstalled,"",,Allurelily,HK,zs240506@hotmail.com,73d4cc-c4.myshopify.com
2024-07-30 10:03:32 UTC,Store re-opened,,,bestjewelery,DE,bestjeweleryde@web.de,27473e.myshopify.com
2024-07-30 10:04:11 UTC,Store closed,,,bestjewelery,DE,bestjeweleryde@web.de,27473e.myshopify.com
2024-07-30 10:18:38 UTC,Uninstalled,"",,Outivia,IN,i_gautam@outlook.com,eaef41-45.myshopify.com
2024-07-30 11:30:10 UTC,Installed,,,My Store,GB,loofah2004@gmail.com,60c3e3-32.myshopify.com
2024-07-30 11:56:44 UTC,Installed,,,Just Tee,IN,Help@justtee.in,ff6624-6a.myshopify.com
2024-07-30 12:36:35 UTC,Installed,,,My Store,DZ,planeteemarket@gmail.com,16a1a7-3a.myshopify.com
2024-07-30 12:53:36 UTC,Subscription charge frozen,Growth - $6.99 USD. Subscription ID: 34061517064,,Steptoes ,DE,info@steptoes.de,4bbd6c-fa.myshopify.com
2024-07-30 16:19:57 UTC,Store re-opened,,,NESSNES,ES,nessnes.contact@gmail.com,372fae.myshopify.com
2024-07-30 16:58:09 UTC,Installed,,,Hansa Fliesen Depot,DE,info@hansa-fliesen-depot.de,bb540c-2b.myshopify.com
2024-07-30 17:09:56 UTC,Uninstalled,Funktioniert nicht oder nicht mit dem Shop kompatibel,,Hansa Fliesen Depot,DE,info@hansa-fliesen-depot.de,bb540c-2b.myshopify.com
2024-07-30 18:52:41 UTC,Installed,,,Tudo Para Ti,PT,info@tudoparati.com,a293d0-2.myshopify.com
2024-07-30 20:18:51 UTC,Uninstalled,"",,Tudo Para Ti,PT,info@tudoparati.com,a293d0-2.myshopify.com
2024-07-30 20:28:02 UTC,Installed,,,MistyBreeze,FR,kilianackenine@gmail.com,028971-1c.myshopify.com
2024-07-30 20:48:08 UTC,Installed,,,Modara London,GB,madoralondon@hotmail.com,d11880-78.myshopify.com
2024-07-30 21:18:51 UTC,Installed,,,Seven sportwear,EG,sevensportswearr@gmail.com,b7ab87-a1.myshopify.com
2024-07-30 21:25:18 UTC,Uninstalled,"",,Seven sportwear,EG,sevensportswearr@gmail.com,b7ab87-a1.myshopify.com
2024-07-30 21:36:41 UTC,Installed,,,Dinkbit Learning,MX,dinkbit@dinkbit.com,dinkbit-learning.myshopify.com
2024-07-30 21:47:50 UTC,Installed,,,Qwixx Shop,GB,qwixx.trends@gmail.com,00cfe9-0e.myshopify.com
2024-07-31 00:25:21 UTC,Store closed,,,TrendSavvySteals ,GB,info@trendsavvysteals.com,c3e1fe-c3.myshopify.com
2024-07-31 00:36:52 UTC,Store re-opened,,,TrendSavvySteals ,GB,info@trendsavvysteals.com,c3e1fe-c3.myshopify.com
2024-07-31 01:05:23 UTC,Installed,,,Magnitoy,TR,hackermurat05@gmail.com,961d2e-c1.myshopify.com
2024-07-31 01:12:00 UTC,Installed,,,ProRollers Rolled Bats & Game Ready Gloves,US,info@prorollers.net,5503b9-82.myshopify.com
2024-07-31 01:13:45 UTC,Uninstalled,"",,ProRollers Rolled Bats & Game Ready Gloves,US,info@prorollers.net,5503b9-82.myshopify.com
2024-07-31 01:44:08 UTC,Store closed,,,Lumikova,NL,master-ahmed@hotmail.com,4d7a3d-e8.myshopify.com
2024-07-31 02:27:09 UTC,Uninstalled,"",,Magnitoy,TR,hackermurat05@gmail.com,961d2e-c1.myshopify.com
2024-07-31 02:27:30 UTC,Installed,,,Magnitoy,TR,hackermurat05@gmail.com,961d2e-c1.myshopify.com
2024-07-31 03:13:59 UTC,Installed,,,MONA LISA,US,shopmonalisa1@gmail.com,c52cc5-d7.myshopify.com
2024-07-31 03:37:22 UTC,Store closed,,,我的商店,CN,642286198@qq.com,2ad7f8-53.myshopify.com
2024-07-31 03:43:11 UTC,Uninstalled,"",,MONA LISA,US,shopmonalisa1@gmail.com,c52cc5-d7.myshopify.com
2024-07-31 05:37:16 UTC,Installed,,,Burhani Fashion,KW,abbasbohra1994@gmail.com,1b6e01-15.myshopify.com
2024-07-31 05:54:10 UTC,Installed,,,EmiliaBerlin,DE,support@emiliaberlin.de,6288c6-fe.myshopify.com
2024-07-31 05:59:35 UTC,Uninstalled,"",,Narradora,IN,sv341976@gmail.com,narradora.myshopify.com
2024-07-31 06:00:01 UTC,Uninstalled,"",,EmiliaBerlin,DE,support@emiliaberlin.de,6288c6-fe.myshopify.com
2024-07-31 06:00:14 UTC,Installed,,,Narradora,IN,sv341976@gmail.com,narradora.myshopify.com
2024-07-31 06:12:22 UTC,Uninstalled,"",,Narradora,IN,sv341976@gmail.com,narradora.myshopify.com
2024-07-31 06:51:57 UTC,Installed,,,El Templo de caishen,CO,josajosae@gmail.com,e22d0a-fd.myshopify.com
2024-07-31 08:08:02 UTC,Uninstalled,"",,Angels & Underdogs,DE,service@angels-underdogs.com,260e4b.myshopify.com
2024-07-31 08:18:50 UTC,Installed,,,Azuro,GB,maorleuw@gmail.com,b89f5d-fa.myshopify.com
2024-07-31 12:18:57 UTC,Installed,,,Panogi,DE,ecomlemhioui@gmail.com,a2b45a-3.myshopify.com
2024-07-31 12:24:15 UTC,Uninstalled,"",,Panogi,DE,ecomlemhioui@gmail.com,a2b45a-3.myshopify.com
2024-07-31 12:45:11 UTC,Store closed,,,Valuzone,AU,Valuzon.shop@gmail.com,3da0a4-1b.myshopify.com
2024-07-31 13:07:11 UTC,Installed,,,My Store,ES,admin@tech-hemp.com,72790a-21.myshopify.com
2024-07-31 13:20:13 UTC,Uninstalled,"",,My Store,ES,admin@tech-hemp.com,72790a-21.myshopify.com
2024-07-31 13:35:12 UTC,Store closed,,,My Store,BE,xixbeatz87@gmail.com,08f19d-c5.myshopify.com
2024-07-31 14:06:17 UTC,Store closed,,,My Store,EG,boodymostafa303@gmail.com,cc6a63-72.myshopify.com
2024-07-31 14:19:49 UTC,Uninstalled,"",,TIENDA MASVISTA,CO,ballenjesus5@gmail.com,b06a0a-94.myshopify.com
2024-07-31 14:21:53 UTC,Installed,,,TIENDA MASVISTA,CO,ballenjesus5@gmail.com,b06a0a-94.myshopify.com
2024-07-31 14:28:12 UTC,Store closed,,,Princess Timing,ZA,Princesstiming0@gmail.com,5bd1e9.myshopify.com
2024-07-31 14:37:47 UTC,Installed,,,Jvalo,GB,contact@jvalo.com,f17473-49.myshopify.com
2024-07-31 14:48:58 UTC,Installed,,,CHERATELI,RO,contact@cherateli.com,7b1195-96.myshopify.com
2024-07-31 14:52:09 UTC,Uninstalled,"",,CHERATELI,RO,contact@cherateli.com,7b1195-96.myshopify.com
2024-07-31 15:35:43 UTC,Installed,,,Velare,ES,mueblesvelare@gmail.com,5be52b-36.myshopify.com
2024-07-31 16:54:40 UTC,Store re-opened,,,Lumikova,NL,master-ahmed@hotmail.com,4d7a3d-e8.myshopify.com
2024-07-31 17:04:59 UTC,Uninstalled,Not using app now,,WanderWears,IT,WanderWears.shop@gmail.com,2fb489-3c.myshopify.com
2024-07-31 18:03:19 UTC,Installed,,,Aqua Splash,DE,watersplash.business@gmail.com,eb9f6e-d9.myshopify.com
2024-07-31 18:49:19 UTC,Installed,,,Black Lace Transfers,CA,blacklacetransfers@gmail.com,blacklacetransfers.myshopify.com
2024-07-31 18:59:27 UTC,Uninstalled,Not working or compatible with store,,Black Lace Transfers,CA,blacklacetransfers@gmail.com,blacklacetransfers.myshopify.com
2024-07-31 19:29:47 UTC,Installed,,,sdny aura,BE,zerocodeapps@gmail.com,sdny-aura.myshopify.com
2024-07-31 19:58:14 UTC,Installed,,,Kim Arrow Collection,US,cmsteamtesting+new@gmail.com,kim-arrow-collection.myshopify.com
2024-07-31 21:18:58 UTC,Uninstalled,"",,Kim Arrow Collection,US,cmsteamtesting+new@gmail.com,kim-arrow-collection.myshopify.com
2024-07-31 22:26:31 UTC,Installed,,,Hayat Kısa,DE,shop@hayatkisa.de,aaa425-3.myshopify.com
2024-07-31 23:07:04 UTC,Installed,,,NOOVALIA,CA,seanamould224@suguruol.nl,a88564-7c.myshopify.com
2024-07-31 23:07:22 UTC,Installed,,,Hunk,US,alexander@hunkproducts.com,8b4bf9-bb.myshopify.com
2024-07-31 23:15:04 UTC,Uninstalled,Hard to set up or use,,Hunk,US,alexander@hunkproducts.com,8b4bf9-bb.myshopify.com
2024-08-01 00:27:24 UTC,Store closed,,,Shapegoods,GB,shapegoodsglobal@gmail.com,8d2ef2-f5.myshopify.com
2024-08-01 00:27:27 UTC,Store closed,,,Jazirat Alward,EG,jaziratalward@gmail.com,86d6b0-22.myshopify.com
2024-08-01 01:22:50 UTC,Installed,,,Blessed&dressed! ,US,chasestanley71423@gmail.com,b3dd71-5e.myshopify.com
2024-08-01 02:50:33 UTC,Installed,,,DESTIANO,US,destiano52@gmail.com,3ab0e5-11.myshopify.com
2024-08-01 02:53:09 UTC,Uninstalled,"",,DESTIANO,US,destiano52@gmail.com,3ab0e5-11.myshopify.com
2024-08-01 06:19:33 UTC,Installed,,,Norwegain,IN,bodanamadhu775@gmail.com,norwegain.myshopify.com
2024-08-01 06:33:03 UTC,Uninstalled,"",,Norwegain,IN,bodanamadhu775@gmail.com,norwegain.myshopify.com
2024-08-01 08:26:03 UTC,Store closed,,,Ovah Wear,FR,ovahwear@gmail.com,bd8763-1b.myshopify.com
2024-08-01 10:51:33 UTC,Store closed,,,NAVANE,US,navaneshape@gmail.com,c6cf60-ec.myshopify.com
2024-08-01 11:03:56 UTC,Uninstalled,"",,S Chiller Floaty,CA,accmoa08@pixihouses.com,d09053-76.myshopify.com
2024-08-01 11:05:02 UTC,Uninstalled,"",,NOOVALIA,CA,seanamould224@suguruol.nl,a88564-7c.myshopify.com
2024-08-01 11:05:05 UTC,Installed,,,S Chiller Floaty,CA,accmoa08@pixihouses.com,d09053-76.myshopify.com
2024-08-01 11:05:44 UTC,Installed,,,NOOVALIA,CA,seanamould224@suguruol.nl,a88564-7c.myshopify.com
2024-08-01 11:14:45 UTC,Installed,,,Kleines Kraftwerk,DE,zugang@kleineskraftwerk.de,kleineskraftwerk.myshopify.com
2024-08-01 11:29:25 UTC,Uninstalled,Schwierig einzurichten oder zu verwenden,,Kleines Kraftwerk,DE,zugang@kleineskraftwerk.de,kleineskraftwerk.myshopify.com
2024-08-01 11:30:15 UTC,Installed,,,Leon Organic,PK,mianmudasirzulfiqarbhatti@gmail.com,cc7ace-07.myshopify.com
2024-08-01 11:51:43 UTC,Uninstalled,"",,Leon Organic,PK,mianmudasirzulfiqarbhatti@gmail.com,cc7ace-07.myshopify.com
2024-08-01 11:54:21 UTC,Installed,,,Back To Monkey,ES,btomonkey@gmail.com,011f26-1c.myshopify.com
2024-08-01 11:56:00 UTC,Uninstalled,"",,Back To Monkey,ES,btomonkey@gmail.com,011f26-1c.myshopify.com
2024-08-01 12:26:22 UTC,Installed,,,My Store,PK,shopifydropshipping1376@gmail.com,4a680a-3a.myshopify.com
2024-08-01 15:10:57 UTC,Store closed,,,Envisage fashion,IN,envisagefashionmain@gmail.com,7bc492-41.myshopify.com
2024-08-01 15:57:04 UTC,Store closed,,,Nozav,IT,info@nozav.com,ec1488-7f.myshopify.com
2024-08-01 16:14:36 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 28848128230,2024-08-08,Barefoot Asia,HK,support@barefoot.asia,barefoot-asia.myshopify.com
2024-08-01 18:23:58 UTC,Installed,,,hedonia.life,DE,info@hedonia.life,3a54b9-f3.myshopify.com
2024-08-01 20:11:54 UTC,Installed,,,My Store,IE,kyulsshopifyone@gmail.com,e44990-a1.myshopify.com
2024-08-01 20:40:25 UTC,Installed,,,TechHogar24,ES,infotechhogar@gmail.com,3a2f3a-1f.myshopify.com
2024-08-01 21:56:01 UTC,Installed,,,My Store,GB,olliekirk143@gmail.com,d2588a-58.myshopify.com
2024-08-01 23:08:36 UTC,Installed,,,chainmale...,US,info@chain-male.com,1c7cb3-2.myshopify.com
2024-08-01 23:59:50 UTC,Installed,,,Confort Foot,BR,confortfoot.adm@outlook.com,1f9c5e-be.myshopify.com
2024-08-02 00:08:19 UTC,Uninstalled,"",,Confort Foot,BR,confortfoot.adm@outlook.com,1f9c5e-be.myshopify.com
2024-08-02 00:19:36 UTC,Installed,,,Charm Serenity,ZA,keontaesilver068@gmail.com,7dada8-97.myshopify.com
2024-08-02 00:57:01 UTC,Uninstalled,"",,Country-Shop,DE,countryshop.help@gmail.com,b27841-61.myshopify.com
2024-08-02 00:59:40 UTC,Store closed,,,UniSmartWatches,IN,support@unismartwatches.in,6c4d6d-2.myshopify.com
2024-08-02 01:25:03 UTC,Store closed,,,KYLIEBAG,IT,kyliebag@libero.it,e5edc9-f8.myshopify.com
2024-08-02 01:25:44 UTC,Store closed,,,Havenplushi,GB,support@havenplushi.com,672647-2b.myshopify.com
2024-08-02 01:44:54 UTC,Store closed,,,MonkeySee,IN,ansh47415@gmail.com,96b98d-87.myshopify.com
2024-08-02 04:59:51 UTC,Installed,,,Mi tienda,MX,ernestopintor40@gmail.com,29d277-01.myshopify.com
2024-08-02 06:23:04 UTC,Installed,,,IKP Sarees,IN,ikpsarees@gmail.com,5dc794-b3.myshopify.com
2024-08-02 06:24:50 UTC,Uninstalled,Not working or compatible with store,,IKP Sarees,IN,ikpsarees@gmail.com,5dc794-b3.myshopify.com
2024-08-02 07:12:17 UTC,Installed,,,Laleen Mart,US,laleenshopify@gmail.com,bb7633-05.myshopify.com
2024-08-02 10:45:09 UTC,Store re-opened,,,NAVANE,US,navaneshape@gmail.com,c6cf60-ec.myshopify.com
2024-08-02 11:57:58 UTC,Uninstalled,"",,Trendsero,PK,truvikgroup@gmail.com,royalshawls-7838.myshopify.com
2024-08-02 12:59:18 UTC,Store closed,,,Premium Sport,GB,service.perfona@gmail.com,af6b01-91.myshopify.com
2024-08-02 13:08:34 UTC,Installed,,,Home Accessory Hub,US,updatenick@outlook.com,home-accessory-hub.myshopify.com
2024-08-02 13:46:30 UTC,Installed,,,My Store,US,electronics-gadgets191439661@gmail.com,08e7bc-20.myshopify.com
2024-08-02 14:04:21 UTC,Uninstalled,"",,TechHogar24,ES,infotechhogar@gmail.com,3a2f3a-1f.myshopify.com
2024-08-02 14:09:47 UTC,Installed,,,Virolity,US,furgerwaisso@hotmail.com,5455f8-39.myshopify.com
2024-08-02 14:10:54 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33211810094,2024-08-09,Virolity,US,furgerwaisso@hotmail.com,5455f8-39.myshopify.com
2024-08-02 15:11:39 UTC,Store closed,,,Lacro,NL,support@lacro.nl,7e7d93-2.myshopify.com
2024-08-02 18:06:33 UTC,Installed,,,LIEBWOLF,DE,info@liebwolf.de,beb2d8-f7.myshopify.com
2024-08-02 18:10:20 UTC,Uninstalled,"",,LIEBWOLF,DE,info@liebwolf.de,beb2d8-f7.myshopify.com
2024-08-02 18:37:29 UTC,Installed,,,Cosmic Art Prints,US,support@cosmicartprints.com,cyberidian.myshopify.com
2024-08-02 18:43:13 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 24000921666,2024-08-09,Cosmic Art Prints,US,support@cosmicartprints.com,cyberidian.myshopify.com
2024-08-02 18:45:13 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 24000921666,,Cosmic Art Prints,US,support@cosmicartprints.com,cyberidian.myshopify.com
2024-08-02 18:45:13 UTC,Uninstalled,Not using app now,,Cosmic Art Prints,US,support@cosmicartprints.com,cyberidian.myshopify.com
2024-08-02 19:36:30 UTC,Installed,,,Lifestyle Travel Trading,AU,lifestyletraveltrading@gmail.com,lifestyle-travel-trading.myshopify.com
2024-08-02 22:50:08 UTC,Installed,,,SecurityBase,AU,info@securitybase.com.au,0e49c1-a4.myshopify.com
2024-08-03 00:54:47 UTC,Store closed,,,Rosé K-Shop,GB,business@rose-kshop.com,38da66.myshopify.com
2024-08-03 01:02:26 UTC,Store closed,,,Sone Ki Chidiyaa,IN,sonekichidiyaa.india@gmail.com,087ca2.myshopify.com
2024-08-03 01:13:55 UTC,Store closed,,,GRIPLETE,US,info@griplete.com,448b4a-de.myshopify.com
2024-08-03 01:22:33 UTC,Store closed,,,XSW,IT,kyliebag@libero.it,2e2a93-f8.myshopify.com
2024-08-03 04:09:24 UTC,Store re-opened,,,Rosé K-Shop,GB,business@rose-kshop.com,38da66.myshopify.com
2024-08-03 06:49:11 UTC,Installed,,,Derniere,US,derniere.shop@gmail.com,ab3c65-42.myshopify.com
2024-08-03 06:51:56 UTC,Uninstalled,"",,Derniere,US,derniere.shop@gmail.com,ab3c65-42.myshopify.com
2024-08-03 07:22:33 UTC,Store re-opened,,,Sone Ki Chidiyaa,IN,sonekichidiyaa.india@gmail.com,087ca2.myshopify.com
2024-08-03 08:50:23 UTC,Installed,,,Wigs & More,US,admin@wigsandmore.com,f16c50-35.myshopify.com
2024-08-03 09:26:48 UTC,Uninstalled,Hard to set up or use,,SecurityBase,AU,info@securitybase.com.au,0e49c1-a4.myshopify.com
2024-08-03 10:04:39 UTC,Installed,,,Deeley,NL,lesleyvgzakelijk@gmail.com,e878d8-53.myshopify.com
2024-08-03 10:12:15 UTC,Uninstalled,"",,Deeley,NL,lesleyvgzakelijk@gmail.com,e878d8-53.myshopify.com
2024-08-03 10:31:58 UTC,Installed,,,SM Living,DE,sitzmacher@gmx.de,a26520-23.myshopify.com
2024-08-03 10:38:51 UTC,Uninstalled,"",,SM Living,DE,sitzmacher@gmx.de,a26520-23.myshopify.com
2024-08-03 11:05:33 UTC,Uninstalled,"",,chainmale...,US,info@chain-male.com,1c7cb3-2.myshopify.com
2024-08-03 11:45:38 UTC,Installed,,,Live In Sound,SE,contact.rule7@gmail.com,6834b4-2c.myshopify.com
2024-08-03 11:47:24 UTC,Uninstalled,"",,Live In Sound,SE,contact.rule7@gmail.com,6834b4-2c.myshopify.com
2024-08-03 11:53:01 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 33211810094,,Virolity,US,furgerwaisso@hotmail.com,5455f8-39.myshopify.com
2024-08-03 11:53:01 UTC,Uninstalled,"",,Virolity,US,furgerwaisso@hotmail.com,5455f8-39.myshopify.com
2024-08-03 13:03:23 UTC,Installed,,,Daviciisports,AT,daviciishopping@gmail.com,0fa16b-15.myshopify.com
2024-08-03 15:11:31 UTC,Uninstalled,"",,Jvalo,GB,contact@jvalo.com,f17473-49.myshopify.com
2024-08-03 16:29:11 UTC,Installed,,,Chichicmart,CZ,chichicmart@gmail.com,638652-c9.myshopify.com
2024-08-03 16:35:06 UTC,Uninstalled,"",,Chichicmart,CZ,chichicmart@gmail.com,638652-c9.myshopify.com
2024-08-03 17:53:06 UTC,Installed,,,Bluguenta,PT,bluguenta@gmail.com,4b3a86-bf.myshopify.com
2024-08-03 18:04:00 UTC,Uninstalled,"",,Bluguenta,PT,bluguenta@gmail.com,4b3a86-bf.myshopify.com
2024-08-03 20:31:42 UTC,Installed,,,Deco Dreams™ ,IE,jamiehanly98@gmail.com,b8397e-2b.myshopify.com
2024-08-03 21:57:11 UTC,Installed,,,Mijn winkel,NL,info@cnstore.nl,5131b3-84.myshopify.com
2024-08-03 21:59:09 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33631895883,2024-08-10,Mijn winkel,NL,info@cnstore.nl,5131b3-84.myshopify.com
2024-08-03 22:05:07 UTC,Uninstalled,"",,Mijn winkel,NL,info@cnstore.nl,5131b3-84.myshopify.com
2024-08-03 22:05:08 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 33631895883,,Mijn winkel,NL,info@cnstore.nl,5131b3-84.myshopify.com
2024-08-03 22:38:22 UTC,Installed,,,Beatsommelier,TR,destek@beatsommelier.com,85727c-2.myshopify.com
2024-08-03 22:43:39 UTC,Uninstalled,"",,Beatsommelier,TR,destek@beatsommelier.com,85727c-2.myshopify.com
2024-08-03 23:02:01 UTC,Installed,,,RUSH ROLLER,IT,giovanpasqua@gmail.com,651d2d-bf.myshopify.com
2024-08-04 01:00:36 UTC,Store closed,,,ellsu,DE,red.floop@gmail.com,ellsu.myshopify.com
2024-08-04 01:24:19 UTC,Store closed,,,StockShipping 2,SN,jargontheempire@gmail.com,49b265-ed.myshopify.com
